front[mm],rear[mm],PID Align setpoint,PID Distance setpoint,error[mm],angle[rad],distance[mm],time[s],rw_speed[rad/s],lw_speeed[rad/s]
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.925332,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.930747,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9308763,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9309652,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9310527,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9311395,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9312243,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9313104,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9313922,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9315407,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.93162,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9317532,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9318347,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9319067,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9319773,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.932049,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9321208,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.932193,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9322622,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9323342,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.932403,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9324787,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9325564,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9326484,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9327524,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9328516,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9329357,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9330094,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9330797,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9331524,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9332235,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9332957,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9333663,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9334366,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9335086,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9335794,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9336505,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9337335,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9338512,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.933932,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.934005,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9340756,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.934148,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9342184,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9342902,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9343615,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9344323,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.934503,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9345732,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9346461,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9347174,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9347894,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9348729,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9349475,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9350207,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9350922,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9351645,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9352376,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9353075,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9353795,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9354496,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9355204,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9355924,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9356623,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.935734,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9358044,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9358864,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9359639,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.936035,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9361067,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9361792,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9362504,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9363222,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9363916,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9364626,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.936533,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9424095,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9425497,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9426408,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9427698,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.94293,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9430237,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9431186,0.0,0.0
452.0,449.0,0.10326707320933065,500,-3.0,-0.01538340178059515,603.2670732093306,1642518841.9432383,0.0,0.0
