pid_align,output_align,error,angle,distance
-0.3,-0.7159967944500296,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7161542727000325,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7163093413500066,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7164918994500569,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7166444223000782,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7168258072500522,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7169784662999974,0,0.0,150.0
-0.3,-0.7171310101500695,0,0.0,150.0
-0.3,-0.7171310101500695,0,0.0,150.0
-0.3,-0.7171310101500695,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7185733516500478,0,0.0,150.0
-0.3,-0.7195765206000944,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.7198132093500591,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.719968403700068,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.7201241427001152,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.720279557100048,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.7204345210500379,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.720630635400039,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7207835563500794,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7209384678000789,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7210897126501096,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7213497738001025,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7215027994499906,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.7216568100001042,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.721809500549989,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7219673977499952,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7221183807000671,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7222819978500866,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7224363122999876,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7225890657000946,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7227405094500683,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
-0.3,-0.7228919848500482,0,0.0,150.0
