Full Time,9.662449836730957,,,,,,,,,,,,,,,
Full Distance,1320,,,,,,,,,,,,,,,
Base Speed,2.5,,,,,,,,,,,,,,,
int,error[mm],angle[rad],distance[mm],rw_speed[rad/s],lw_speeed[rad/s],pozyx_x_1,pozyx_y_1,pozyx_rot_y_1,pozyx_x_2,pozyx_y_2,pozyx_rot_2,,,,,
265,1644502853.957563,662.0,785.0,0.11253227391567441,500.0,123.0,0.5627372227610834,612.5322739156744,3.4062368869781494,3.045576333999634,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
266,1644502853.9603553,653.0,785.0,0.11253227391567441,500.0,132.0,0.5950696237055412,612.5322739156744,3.4062368869781494,3.045576333999634,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
267,1644502853.9765704,653.0,787.0,0.11253227391567441,500.0,134.0,0.6020696709098432,612.5322739156744,3.6066036224365234,3.245943307876587,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
268,1644502854.0084171,653.0,787.0,0.11601910865942296,500.0,134.0,0.6020696709098432,616.019108659423,3.7268238067626953,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
269,1644502854.011004,653.0,787.0,0.11601910865942296,500.0,134.0,0.6020696709098432,616.019108659423,3.7268238067626953,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
270,1644502854.0193796,655.0,788.0,0.11601910865942296,500.0,133.0,0.5985780024668526,616.019108659423,3.7268238067626953,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
271,1644502854.0543559,655.0,788.0,0.09749534927713796,500.0,133.0,0.5985780024668526,597.495349277138,3.766897201538086,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
272,1644502854.0726712,655.0,788.0,0.10841144779584999,500.0,133.0,0.5985780024668526,608.41144779585,3.6867504119873047,3.4863834381103516,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
273,1644502854.08077,648.0,788.0,0.10841144779584999,500.0,140.0,0.6226707887570673,608.41144779585,3.6867504119873047,3.4863834381103516,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
274,1644502854.0827296,648.0,782.0,0.10841144779584999,500.0,134.0,0.6020696709098432,608.41144779585,3.6867504119873047,3.4863834381103516,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
275,1644502854.095223,648.0,782.0,0.10841144779584999,500.0,134.0,0.6020696709098432,608.41144779585,3.366163492202759,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
276,1644502854.1309187,648.0,782.0,0.10841144779584999,500.0,134.0,0.6020696709098432,608.41144779585,3.045576810836792,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
277,1644502854.1541164,648.0,782.0,0.11388914354917143,500.0,134.0,0.6020696709098432,613.8891435491714,2.92535662651062,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
278,1644502854.1682644,648.0,782.0,0.11388914354917143,500.0,134.0,0.6020696709098432,613.8891435491714,2.8051364421844482,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
279,1644502854.199464,648.0,779.0,0.09279597689496666,500.0,131.0,0.5915445013692314,592.7959768949667,2.5646960735321045,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
280,1644502854.2134836,648.0,779.0,0.10001056324034835,500.0,131.0,0.5915445013692314,600.0105632403483,2.5646960735321045,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
281,1644502854.2159398,640.0,779.0,0.10001056324034835,500.0,139.0,0.6192786125014607,600.0105632403483,2.5646960735321045,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
282,1644502854.2184684,640.0,775.0,0.10001056324034835,500.0,135.0,0.60554466360497,600.0105632403483,2.5646960735321045,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
283,1644502854.243241,640.0,775.0,0.10001056324034835,500.0,135.0,0.60554466360497,600.0105632403483,2.4845492839813232,3.646677017211914,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
284,1644502854.247839,640.0,775.0,0.10001056324034835,500.0,135.0,0.60554466360497,600.0105632403483,2.3242557048797607,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
285,1644502854.2509494,640.0,775.0,0.1139241721059633,500.0,135.0,0.60554466360497,613.9241721059633,2.3242557048797607,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
286,1644502854.2750337,640.0,775.0,0.1139241721059633,500.0,135.0,0.60554466360497,613.9241721059633,2.2441089153289795,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
287,1644502854.289459,635.0,760.0,0.1139241721059633,500.0,125.0,0.5700404636997104,613.9241721059633,2.1238889694213867,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
288,1644502854.2929475,635.0,760.0,0.1139241721059633,500.0,125.0,0.5700404636997104,613.9241721059633,2.1238889694213867,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
289,1644502854.301054,635.0,760.0,0.1139241721059633,500.0,125.0,0.5700404636997104,613.9241721059633,2.083815574645996,3.4863836765289307,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
290,1644502854.305207,635.0,760.0,0.1139241721059633,500.0,125.0,0.5700404636997104,613.9241721059633,2.083815574645996,3.4863836765289307,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
291,1644502854.3256261,635.0,760.0,0.10371917952043043,500.0,125.0,0.5700404636997104,603.7191795204304,1.9635953903198242,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
292,1644502854.3494282,635.0,760.0,0.10371917952043043,500.0,125.0,0.5700404636997104,603.7191795204304,1.8433752059936523,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
293,1644502854.3663037,625.0,751.0,0.10371917952043043,500.0,126.0,0.5736666681681607,603.7191795204304,1.8433752059936523,3.566530227661133,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
294,1644502854.3763623,625.0,751.0,0.07255774392710317,500.0,126.0,0.5736666681681607,572.5577439271032,1.8033018112182617,3.44631028175354,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
295,1644502854.3960989,625.0,751.0,0.08835552061386545,500.0,126.0,0.5736666681681607,588.3555206138655,2.0437421798706055,3.4062368869781494,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
296,1644502854.4268365,613.0,751.0,0.08835552061386545,500.0,138.0,0.6158699519395265,588.3555206138655,2.724989652633667,3.4062368869781494,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
297,1644502854.4350023,613.0,742.0,0.08835552061386545,500.0,129.0,0.5844438997093512,588.3555206138655,2.724989652633667,3.4062368869781494,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
298,1644502854.443915,613.0,742.0,0.09650772693296915,500.0,129.0,0.5844438997093512,596.5077269329691,2.9654300212860107,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
299,1644502854.463249,613.0,742.0,0.09650772693296915,500.0,129.0,0.5844438997093512,596.5077269329691,2.8852832317352295,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
300,1644502854.4713445,606.0,727.0,0.09650772693296915,500.0,121.0,0.5553660702592157,596.5077269329691,2.8852832317352295,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
301,1644502854.4848945,606.0,727.0,0.09650772693296915,500.0,121.0,0.5553660702592157,596.5077269329691,2.8852832317352295,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
302,1644502854.4934137,606.0,727.0,0.09650772693296915,500.0,121.0,0.5553660702592157,596.5077269329691,2.8852832317352295,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
303,1644502854.5029328,606.0,727.0,0.0784125955696926,500.0,121.0,0.5553660702592157,578.4125955696926,2.8852832317352295,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
304,1644502854.5070558,606.0,727.0,0.10961792907637778,500.0,121.0,0.5553660702592157,609.6179290763778,2.7650630474090576,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
305,1644502854.5205867,599.0,727.0,0.10961792907637778,500.0,128.0,0.5808683607356607,609.6179290763778,2.7650630474090576,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
306,1644502854.5235326,599.0,709.0,0.10961792907637778,500.0,110.0,0.5136060047227489,609.6179290763778,2.7650630474090576,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
307,1644502854.532252,599.0,709.0,0.10961792907637778,500.0,110.0,0.5136060047227489,609.6179290763778,2.845209836959839,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
308,1644502854.5403965,599.0,709.0,0.10961792907637778,500.0,110.0,0.5136060047227489,609.6179290763778,2.9654300212860107,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
309,1644502854.5492525,599.0,709.0,0.10961792907637778,500.0,110.0,0.5136060047227489,609.6179290763778,2.9654300212860107,3.4863834381103516,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
310,1644502854.5696707,599.0,709.0,0.10431932711236039,500.0,110.0,0.5136060047227489,604.3193271123604,3.0055034160614014,3.7268238067626953,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
311,1644502854.5789347,599.0,709.0,0.10431932711236039,500.0,110.0,0.5136060047227489,604.3193271123604,2.9654300212860107,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
312,1644502854.5816057,589.0,697.0,0.10431932711236039,500.0,108.0,0.5057913155944035,604.3193271123604,2.9654300212860107,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
313,1644502854.5895524,589.0,697.0,0.10431932711236039,500.0,108.0,0.5057913155944035,604.3193271123604,2.9654300212860107,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
314,1644502854.652485,589.0,697.0,0.10163869217286288,500.0,108.0,0.5057913155944035,601.6386921728629,3.125723123550415,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
315,1644502854.6664765,589.0,697.0,0.10163869217286288,500.0,108.0,0.5057913155944035,601.6386921728629,3.125723123550415,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
316,1644502854.6810174,584.0,691.0,0.10163869217286288,500.0,107.0,0.5018583776831286,601.6386921728629,3.2058699131011963,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
317,1644502854.700274,584.0,691.0,0.11509917333488602,500.0,107.0,0.5018583776831286,615.099173334886,3.245943307876587,3.766897201538086,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
318,1644502854.7094615,584.0,691.0,0.10485325410373435,500.0,107.0,0.5018583776831286,604.8532541037343,3.245943307876587,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
319,1644502854.723159,584.0,683.0,0.10485325410373435,500.0,99.0,0.469782501358682,604.8532541037343,3.2058699131011963,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
320,1644502854.7315698,580.0,683.0,0.10485325410373435,500.0,103.0,0.4859562806527454,604.8532541037343,3.2058699131011963,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
321,1644502854.7394307,580.0,683.0,0.10485325410373435,500.0,103.0,0.4859562806527454,604.8532541037343,3.2058699131011963,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
322,1644502854.7589066,580.0,683.0,0.09601096691736757,500.0,103.0,0.4859562806527454,596.0109669173676,3.2058699131011963,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
323,1644502854.7798126,580.0,683.0,0.09601096691736757,500.0,103.0,0.4859562806527454,596.0109669173676,3.2860167026519775,4.087484359741211,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
324,1644502854.7952542,570.0,673.0,0.09601096691736757,500.0,103.0,0.4859562806527454,596.0109669173676,3.366163492202759,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
325,1644502854.8160853,570.0,673.0,0.08235151012055736,500.0,103.0,0.4859562806527454,582.3515101205574,3.366163492202759,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
326,1644502854.836098,570.0,673.0,0.08235151012055736,500.0,103.0,0.4859562806527454,582.3515101205574,3.4062368869781494,4.207704544067383,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
327,1644502854.8450248,562.0,669.0,0.08235151012055736,500.0,107.0,0.5018583776831286,582.3515101205574,3.4062368869781494,4.247777462005615,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
328,1644502854.8874273,562.0,669.0,0.0892408370263987,500.0,107.0,0.5018583776831286,589.2408370263987,3.44631028175354,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
329,1644502854.8963177,562.0,669.0,0.0892408370263987,500.0,107.0,0.5018583776831286,589.2408370263987,3.4062368869781494,4.167631149291992,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
330,1644502854.9159915,555.0,654.0,0.0892408370263987,500.0,99.0,0.469782501358682,589.2408370263987,3.4062368869781494,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
331,1644502854.9292872,555.0,654.0,0.0892408370263987,500.0,99.0,0.469782501358682,589.2408370263987,3.4062368869781494,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
332,1644502854.9326987,555.0,654.0,0.0892408370263987,500.0,99.0,0.469782501358682,589.2408370263987,3.4062368869781494,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
333,1644502854.9364607,555.0,654.0,0.07623217639155269,500.0,99.0,0.469782501358682,576.2321763915527,3.4863836765289307,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
334,1644502854.944807,555.0,654.0,0.07623217639155269,500.0,99.0,0.469782501358682,576.2321763915527,3.4863836765289307,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
335,1644502854.957008,544.0,645.0,0.07623217639155269,500.0,101.0,0.47790326237158354,576.2321763915527,3.4863836765289307,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
336,1644502854.9771569,544.0,645.0,0.07623217639155269,500.0,101.0,0.47790326237158354,576.2321763915527,3.566530227661133,4.367997646331787,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
337,1644502855.0027256,544.0,645.0,0.06665299095114176,500.0,101.0,0.47790326237158354,566.6529909511418,3.2058699131011963,4.367997646331787,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
338,1644502855.0113509,544.0,645.0,0.06665299095114176,500.0,101.0,0.47790326237158354,566.6529909511418,3.2058699131011963,4.367997646331787,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
339,1644502855.0248141,535.0,637.0,0.06665299095114176,500.0,102.0,0.4819382519576263,566.6529909511418,3.0055034160614014,4.448144912719727,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
340,1644502855.048453,535.0,637.0,0.06665299095114176,500.0,102.0,0.4819382519576263,566.6529909511418,3.0055034160614014,4.448144912719727,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
341,1644502855.0570936,535.0,637.0,0.06665299095114176,500.0,102.0,0.4819382519576263,566.6529909511418,2.8051364421844482,4.367998123168945,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
342,1644502855.068521,535.0,637.0,0.06338250071791152,500.0,102.0,0.4819382519576263,563.3825007179115,2.6448428630828857,4.3279242515563965,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
343,1644502855.0929174,535.0,637.0,0.06338250071791152,500.0,102.0,0.4819382519576263,563.3825007179115,2.4845492839813232,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
344,1644502855.1016371,526.0,625.0,0.06338250071791152,500.0,99.0,0.469782501358682,563.3825007179115,2.3643290996551514,4.167630672454834,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
345,1644502855.1105855,526.0,625.0,0.06338250071791152,500.0,99.0,0.469782501358682,563.3825007179115,2.3643290996551514,4.167630672454834,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
346,1644502855.1256273,526.0,625.0,0.05111764705882342,500.0,99.0,0.469782501358682,551.1176470588234,2.2441089153289795,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
347,1644502855.1424758,526.0,625.0,0.06972888821434288,500.0,99.0,0.469782501358682,569.7288882143429,2.2441089153289795,4.127557754516602,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
348,1644502855.151589,521.0,625.0,0.06972888821434288,500.0,104.0,0.4899573262537283,569.7288882143429,2.083815574645996,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
349,1644502855.1541185,521.0,613.0,0.06972888821434288,500.0,92.0,0.44082999301075665,569.7288882143429,2.083815574645996,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
350,1644502855.1726694,521.0,613.0,0.06972888821434288,500.0,92.0,0.44082999301075665,569.7288882143429,2.083815574645996,3.9271907806396484,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
351,1644502855.1867352,521.0,613.0,0.06972888821434288,500.0,92.0,0.44082999301075665,569.7288882143429,2.0437421798706055,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
352,1644502855.1967795,521.0,613.0,0.06249370561558203,500.0,92.0,0.44082999301075665,562.493705615582,2.0437421798706055,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
353,1644502855.1986535,521.0,613.0,0.06249370561558203,500.0,92.0,0.44082999301075665,562.493705615582,2.0437421798706055,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
354,1644502855.2060144,513.0,605.0,0.06249370561558203,500.0,92.0,0.44082999301075665,562.493705615582,2.0437421798706055,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
355,1644502855.2304916,513.0,605.0,0.06249370561558203,500.0,92.0,0.44082999301075665,562.493705615582,1.9635953903198242,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
356,1644502855.243961,513.0,605.0,0.06249370561558203,500.0,92.0,0.44082999301075665,562.493705615582,1.9635953903198242,3.8069705963134766,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
357,1644502855.2583547,513.0,605.0,0.07743799852213953,500.0,92.0,0.44082999301075665,577.4379985221395,1.9235219955444336,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
358,1644502855.2718565,513.0,605.0,0.05344972736713112,500.0,92.0,0.44082999301075665,553.4497273671311,1.883448600769043,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
359,1644502855.275374,513.0,595.0,0.05344972736713112,500.0,82.0,0.3980638352881161,553.4497273671311,1.883448600769043,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
360,1644502855.295048,503.0,595.0,0.05344972736713112,500.0,92.0,0.44082999301075665,553.4497273671311,1.763228416442871,3.44631028175354,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
361,1644502855.3229754,503.0,595.0,0.05394369251490525,500.0,92.0,0.44082999301075665,553.9436925149053,1.7231550216674805,3.2860167026519775,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
362,1644502855.3423946,503.0,595.0,0.05394369251490525,500.0,92.0,0.44082999301075665,553.9436925149053,2.404402494430542,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
363,1644502855.350435,497.0,585.0,0.05394369251490525,500.0,88.0,0.4239195693783245,553.9436925149053,2.404402494430542,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
364,1644502855.359191,497.0,585.0,0.05394369251490525,500.0,88.0,0.4239195693783245,553.9436925149053,2.404402494430542,3.326090097427368,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
365,1644502855.3789017,497.0,585.0,0.07123980949874749,500.0,88.0,0.4239195693783245,571.2398094987475,3.005502939224243,3.0055034160614014,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
366,1644502855.4351306,497.0,585.0,0.05715810712820928,500.0,88.0,0.4239195693783245,557.1581071282093,2.845209836959839,3.045576810836792,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
367,1644502855.4486623,497.0,573.0,0.05446066967366505,500.0,76.0,0.3716334955046785,554.460669673665,2.845209836959839,3.0856497287750244,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
368,1644502855.4521432,491.0,573.0,0.05446066967366505,500.0,82.0,0.3980638352881161,554.460669673665,2.845209836959839,3.0856497287750244,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
369,1644502855.47118,485.0,565.0,0.05446066967366505,500.0,80.0,0.3893167218331408,554.460669673665,2.92535662651062,3.0856497287750244,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
370,1644502855.4895077,485.0,565.0,0.05446066967366505,500.0,80.0,0.3893167218331408,554.460669673665,2.9654300212860107,3.1657965183258057,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
371,1644502855.4979854,485.0,565.0,0.06555671587846462,500.0,80.0,0.3893167218331408,565.5567158784646,2.9654300212860107,3.1657965183258057,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
372,1644502855.5007787,485.0,565.0,0.06555671587846462,500.0,80.0,0.3893167218331408,565.5567158784646,2.9654300212860107,3.1657965183258057,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
373,1644502855.5045743,485.0,557.0,0.06095123116060972,500.0,72.0,0.35370314608112186,560.9512311606097,2.92535662651062,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
374,1644502855.5077724,485.0,557.0,0.06095123116060972,500.0,72.0,0.35370314608112186,560.9512311606097,2.92535662651062,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
375,1644502855.5673296,483.0,557.0,0.060866233507767674,500.0,74.0,0.3626988206610193,560.8662335077677,3.125723123550415,3.2058699131011963,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
376,1644502855.576767,483.0,557.0,0.060866233507767674,500.0,74.0,0.3626988206610193,560.8662335077677,3.125723123550415,3.2058699131011963,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
377,1644502855.5855474,480.0,552.0,0.060866233507767674,500.0,72.0,0.35370314608112186,560.8662335077677,3.045576810836792,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
378,1644502855.588733,480.0,552.0,0.060866233507767674,500.0,72.0,0.35370314608112186,560.8662335077677,3.045576810836792,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
379,1644502855.5914996,480.0,552.0,0.060866233507767674,500.0,72.0,0.35370314608112186,560.8662335077677,3.045576810836792,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
380,1644502855.5994854,480.0,552.0,0.060866233507767674,500.0,72.0,0.35370314608112186,560.8662335077677,3.045576333999634,3.4062368869781494,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
381,1644502855.6128614,480.0,552.0,0.060866233507767674,500.0,72.0,0.35370314608112186,560.8662335077677,3.045576333999634,3.4062368869781494,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
382,1644502855.637951,480.0,552.0,0.05534157501166646,500.0,72.0,0.35370314608112186,555.3415750116665,3.0856497287750244,3.366163492202759,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
383,1644502855.6522524,480.0,552.0,0.05534157501166646,500.0,72.0,0.35370314608112186,555.3415750116665,3.0856497287750244,3.526456832885742,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
384,1644502855.6670413,477.0,551.0,0.05534157501166646,500.0,74.0,0.3626988206610193,555.3415750116665,3.0055034160614014,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
385,1644502855.6757627,477.0,551.0,0.05534157501166646,500.0,74.0,0.3626988206610193,555.3415750116665,3.0055034160614014,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
386,1644502855.7166815,477.0,551.0,0.0,500.0,74.0,0.3626988206610193,547.4430959460253,3.1657965183258057,3.6066036224365234,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
387,1644502855.7258432,477.0,551.0,0.0,500.0,74.0,0.3626988206610193,547.4430959460253,3.2058699131011963,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
388,1644502855.7396076,470.0,545.0,0.0,500.0,75.0,0.3671738338182192,547.4430959460253,3.2058699131011963,3.6867504119873047,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
389,1644502855.7543032,470.0,545.0,0.0,500.0,75.0,0.3671738338182192,538.2593296664551,3.1657965183258057,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
390,1644502855.7633786,470.0,545.0,0.0,500.0,75.0,0.3671738338182192,546.3983184553648,3.1657965183258057,3.847043991088867,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
391,1644502855.7873747,466.0,545.0,0.0,500.0,79.0,0.3849194111298781,546.3983184553648,3.2860167026519775,3.887117385864258,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
392,1644502855.8013132,466.0,539.0,0.0,500.0,73.0,0.3582085567828397,546.3983184553648,3.326090097427368,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
393,1644502855.8055642,466.0,539.0,0.0,500.0,73.0,0.3582085567828397,546.3983184553648,3.326090097427368,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
394,1644502855.8326945,466.0,539.0,0.0,500.0,73.0,0.3582085567828397,539.0429854901978,3.326090097427368,3.967264175415039,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
395,1644502855.8434753,466.0,539.0,0.0,500.0,73.0,0.3582085567828397,539.0429854901978,3.44631028175354,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
396,1644502855.856608,461.0,536.0,0.0,500.0,75.0,0.3671738338182192,539.0429854901978,3.44631028175354,4.00733757019043,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
397,1644502855.865196,461.0,536.0,0.0,500.0,75.0,0.3671738338182192,539.0429854901978,3.566530227661133,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
398,1644502855.873946,461.0,536.0,0.0,500.0,75.0,0.3671738338182192,539.0429854901978,3.566530227661133,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
399,1644502855.9095366,461.0,536.0,0.0,500.0,75.0,0.3671738338182192,545.7898945774923,3.4863836765289307,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
400,1644502855.9233434,461.0,536.0,0.0,500.0,75.0,0.3671738338182192,545.7898945774923,3.4863836765289307,4.04741096496582,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
401,1644502855.9494824,457.0,524.0,0.05459895297366802,500.0,67.0,0.3309527486271431,554.598952973668,3.366163492202759,4.247777462005615,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
402,1644502855.9584284,457.0,524.0,0.05459895297366802,500.0,67.0,0.3309527486271431,554.598952973668,3.366163492202759,4.247777462005615,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
403,1644502855.9724422,452.0,508.0,0.05459895297366802,500.0,56.0,0.2796537543183254,554.598952973668,3.1657965183258057,4.287850856781006,1.759,1.334,-0.169921875,1.759,1.334,-0.169921875
